event_date,temp_14d_mean,temp_30d_mean,humidity_14d_mean,vpd_14d_max,soil_temp_14d_mean,soil_moisture_14d_mean,degree_days_30d_sum,rain_14d_sum,outbreak
1997-01-18 00:00:00,7.171428571428571,8.933333333333334,79.21428571428571,0.77,8.2,0.38157142857142856,25.599999999999998,27.3,0
2010-02-05 00:00:00,9.307142857142859,9.556666666666668,81.64285714285714,0.88,9.535714285714286,0.36692857142857144,11.700000000000003,21.0,0
1978-12-24 00:00:00,5.678571428571431,6.216666666666666,83.14285714285714,0.97,6.700000000000001,0.3028571428571429,0.0,40.8,0
2000-01-25 00:00:00,12.12857142857143,10.06,82.5,1.29,12.171428571428569,0.29928571428571427,30.2,127.9,0
2000-12-07 00:00:00,9.721428571428573,9.110000000000001,79.64285714285714,1.12,10.700000000000001,0.1777142857142857,5.600000000000001,1.0,0
1987-02-06 00:00:00,10.042857142857143,7.323333333333335,78.0,1.23,10.164285714285715,0.3029285714285714,7.400000000000002,18.0,0
1999-12-15 00:00:00,8.07857142857143,9.870000000000001,69.0,1.16,9.257142857142856,0.17942857142857147,26.5,2.1,0
2012-02-20 00:00:00,10.39285714285714,10.233333333333333,67.14285714285714,1.67,10.857142857142858,0.2612857142857143,23.399999999999995,14.599999999999998,0
1981-02-05 00:00:00,8.107142857142856,9.560000000000002,81.14285714285714,0.82,9.385714285714286,0.3632142857142857,22.8,108.0,0
1975-02-21 00:00:00,8.771428571428572,8.353333333333333,72.92857142857143,0.93,9.37857142857143,0.37492857142857156,7.299999999999999,53.300000000000004,0
2019-12-13 00:00:00,10.964285714285714,11.593333333333334,82.07142857142857,1.16,11.678571428571427,0.3464285714285715,63.699999999999996,51.3,0
1979-02-28 00:00:00,9.114285714285716,8.49,78.42857142857143,1.17,9.6,0.3819285714285714,9.0,69.00000000000001,0
2019-12-08 00:00:00,10.085714285714285,12.580000000000002,75.0,1.7,11.078571428571427,0.30892857142857144,91.9,87.0,0
1972-01-27 00:00:00,6.464285714285715,5.323333333333334,84.78571428571429,0.83,7.121428571428572,0.26757142857142857,0.0,17.0,0
1986-02-10 00:00:00,9.514285714285714,10.136666666666667,78.57142857142857,1.7,10.128571428571428,0.3585,26.9,55.8,0
1979-02-21 00:00:00,9.685714285714285,7.506666666666666,79.57142857142857,1.2,9.807142857142859,0.3496428571428571,7.1,68.80000000000001,0
2000-12-24 00:00:00,9.37857142857143,9.746666666666666,74.57142857142857,1.31,10.328571428571431,0.1715,8.9,1.3,0
1976-01-23 00:00:00,8.9,7.776666666666666,71.71428571428571,1.63,9.77142857142857,0.1447857142857143,4.1,0.0,0
2016-02-10 00:00:00,9.549999999999999,9.98,75.85714285714286,1.46,9.671428571428573,0.33842857142857147,22.8,23.599999999999998,0
1989-02-12 00:00:00,6.007142857142857,6.523333333333335,72.5,1.18,7.078571428571427,0.2992142857142857,0.6999999999999993,32.7,0
1988-02-24 00:00:00,11.671428571428573,10.396666666666667,66.0,1.63,11.957142857142856,0.21628571428571428,32.99999999999999,0.0,0
2005-12-25 00:00:00,11.707142857142859,10.593333333333334,79.85714285714286,1.23,11.714285714285714,0.2740714285714286,39.099999999999994,37.3,0
2021-02-03 00:00:00,9.049999999999999,9.136666666666665,70.5,1.64,9.835714285714285,0.29442857142857143,14.299999999999999,90.6,0
1981-12-08 00:00:00,8.192857142857141,11.290000000000001,84.5,0.79,9.428571428571429,0.3231428571428571,64.8,13.3,0
1989-01-08 00:00:00,3.2500000000000004,5.553333333333333,81.07142857142857,0.7,4.321428571428572,0.3559285714285714,1.1999999999999993,19.2,0
